,tA1,tA2,tA3,tA4,tA5,rA1,rA2,rA3,rA4,ssrd_extension,tB1,tB2,tB3,tB4,rB1,rB2,rB3,wpf_extension,net_extension,run_id,moho_T,heat_prod
0,69.99757348362358,63.412860118725874,58.20717111507723,48.41390264412638,0.0,1.9004464567892976,2.1135515821297943,0.7636513734606476,0.0,30.07434546648884,19.47765043440166,9.475121685538156,9.034202286049332,0.0,0.036764330450373084,2.6031723887138907,0.14131907065954996,1.7572076215486774,31.831553088037516,debbd7,986.3187211170844,29.514008315018653
1,69.9399946344297,69.14028804129138,31.809204146632105,28.08762134225576,0.0,5.80637449936337,0.6845487888321278,0.8483110456411291,0.0,32.36460598382678,17.029067679747225,8.52566340035223,5.77983436002079,0.0,0.13900777128050956,0.10385101284475029,0.46682637429697627,2.621355752650345,34.98596173647712,6f4706,696.076930152194,20.775592926460607
2,68.35180094049608,65.78294231612384,59.47890516213502,41.328390108367024,0.0,7.2808736323885075,0.14120743119706902,0.08931936869046586,0.0,20.58473113304626,22.02526877481636,20.325940994379987,18.637098865377943,0.0,0.7381337547825941,1.074442630638019,0.12001249357549693,3.3389096066176704,23.92364073966393,4615ed,857.6456994071043,45.48482108934472
3,19.821514944111183,19.747063135020248,5.564713954186352,5.27046012804994,0.0,1.8624783613743923,1.7065995245869625,0.6943251672618611,0.0,23.817425260975664,37.049965419926366,31.913259113772146,0.46739004383181015,0.0,0.4904728446402231,0.06749110981170592,3.008739902157927,3.8061213118945556,27.623546572870218,a2536b,714.3003071703295,13.916094677048573
4,28.745805638056016,28.112305694041172,25.595852206862734,23.025243492575783,0.0,7.400546228741309,3.5002972746634473,7.768461115771292,0.0,32.47216395390204,19.493260153651946,14.57292400613782,0.03947487286937168,0.0,0.6457727228821422,0.03704902862973691,0.9325330733188371,2.3616384661119887,34.83380242001403,e964c2,883.2865062704523,41.246766322963694
5,30.925954169316427,27.577086900790423,26.24412841552887,21.8632713113389,0.0,4.857224209691915,1.962846856944419,2.1206661170428145,0.0,27.336071411354787,9.00479869779582,6.958536781069644,0.6490158533002477,0.0,1.3895374679479957,0.23861047576925198,2.3095555348604373,3.680148309555846,31.016219720910634,cdcd01,634.9720690656255,23.33998684440773
6,31.126379677945234,25.751491194624062,25.641926317063728,12.343928142337164,0.0,1.5106473624300476,0.63948474615797,1.139548672255628,0.0,22.649945311698875,25.42570847775298,4.558433880505803,3.5396967341272267,0.0,0.06958394121301303,3.079087876953301,0.16250605784634375,3.249829736636825,25.8997750483357,7732a2,1080.8921487001362,16.211529833649653
7,75.10910974344907,74.41724525577857,65.92003799218014,44.37675220748241,0.0,1.5240110992752098,0.97123995568559,0.046825196761702825,0.0,10.009575525235505,10.776306192827029,6.671597768866646,2.5453089884331614,0.0,0.32197000145796917,0.4396127804756782,0.5076486926468675,2.786432481711596,12.796008006947101,d768ef,939.0507738708629,31.32470346295618
8,52.502375577927175,41.305218757352556,40.16957197860585,29.398287640245993,0.0,0.37758002926800094,6.432745882879033,1.3736166924036153,0.0,25.546689036921954,20.304079990445718,17.5684199753815,9.392265816214085,0.0,0.17995914215237896,0.2138679724952075,0.401159928297131,3.781413307515677,29.32810234443763,c1f419,622.6576410793289,17.984665968463045
9,45.67643865909105,45.05492963506603,43.63351067926229,32.60438441532317,0.0,5.659276305392179,1.7504943306637977,0.8306500782714743,0.0,14.716302287656337,20.83678357676245,18.940700888860043,0.19725693901882835,0.0,1.3046802662333357,0.15577240116190616,2.349201712037653,3.6858598488896996,18.402162136546035,7b42bd,833.3153386156002,42.54625622906741
10,66.2416651678239,50.493732934809515,50.35599731908676,45.16779969459468,0.0,0.4919825283826451,5.987676197877906,2.0028346993680857,0.0,18.400228246674754,5.4714574644993075,5.241220277693679,4.748838178506873,0.0,3.891802392658569,1.1811996006771093,0.9486515028286102,3.764992088326908,22.165220335001663,bccb66,1016.5676088359379,30.82789083875164
11,29.3732372222203,24.712377713156393,23.084319387050225,19.841909025478138,0.0,0.010642376769677275,7.728531619995424,3.8587080916860703,0.0,24.39674506352072,6.384917737537461,5.944581803835112,3.4002978341971346,0.0,3.242100327894815,0.03591116519219062,0.4349495081758059,1.886664362578517,26.283409426099237,cb4f54,915.1228013140753,21.027888985570574
12,65.91287092213949,27.17863826651406,25.50570714765503,24.444729729140555,0.0,0.3008534545114505,5.73971595386622,2.287216259771425,0.0,22.978700517229434,21.143636297527273,20.606161243936924,0.8303857758857314,0.0,1.9735947121899753,0.015315983604964334,3.4024480383858906,2.6362154597883696,25.614915977017805,aed626,1058.9477325450202,29.1393189452018
13,52.532543107754634,48.60067613301754,46.788072378275494,19.476979244956652,0.0,4.59435610932358,0.03930183482394822,0.27030023671457903,0.0,24.75984202224025,9.54457540893551,9.403934545838357,2.544662962541233,0.0,2.550206287960007,0.4859566986804338,0.21127031290618747,2.661763411372705,27.421605433612953,93c1b0,1065.5009123069485,27.16475639581471
14,17.751443038516435,16.873986730309113,12.300628520555872,10.762103216776612,0.0,0.883704941689325,5.430822868455318,0.5927335823498459,0.0,25.73655702420839,36.77469134790583,30.136036925059386,14.329225264849672,0.0,0.06119620588089214,0.03603439995118585,0.16897263384279837,2.1378620160515274,27.87441904025992,714b7b,773.7435187104896,48.14273899947471
15,70.43827870536309,47.96780096848295,45.02531851513633,44.33481529673184,0.0,0.3281714297451299,6.309326147031583,2.947070877195265,0.0,27.143258554871714,32.11698507280525,30.458625184247417,7.1616913291456274,0.0,0.6051900934116556,0.19338192693445988,0.06220039165988123,3.747155445435088,30.8904140003068,5e230b,673.9270165110554,43.8098515150642
16,41.23947260559635,40.55487934605054,25.03579733507901,22.610606044343744,0.0,3.832030717453525,0.37802570621641607,4.508587384231568,0.0,18.847199999265538,28.528548764682363,24.59022582715475,14.711994606158498,0.0,0.8768781642281134,0.051845508988773936,0.11010722908786796,3.5150490781370305,22.362249077402566,ed8106,983.505830702019,8.167601701049655
17,34.62622455389914,32.67078687366422,31.009086236486702,23.043411690877637,0.0,1.0933849483727798,7.38979573461339,0.6684772699821284,0.0,19.15610876807143,5.237051707054907,2.597530116330984,1.9577781324032495,0.0,1.6524310980190688,1.9631016836806445,0.27247591806629234,3.8709328288428257,23.027041596914255,c5d496,845.1243518064632,23.19707889926437
18,78.99328313313666,78.57487938161361,77.86498704043143,64.07057000125815,0.0,7.374933424294782,0.07209638705066634,1.2774375610624233,0.0,20.141774135905287,36.45471272203974,3.426765115108066,1.5431639257472352,0.0,0.017385810121544054,2.4498686931211187,0.18516271970571463,3.445233133470012,23.5870072693753,a7c7ec,675.3975762371715,40.437112429071846
19,37.4559223262002,35.29664784736505,12.939170358094266,10.563685501366203,0.0,1.8223236664879017,0.6636733589237587,5.598777017271203,0.0,31.120070873259614,13.112296457541897,0.7253981155730971,0.65091326249898,0.0,0.26789786379973046,2.212601928048516,3.3628688534171634,3.569609014826396,34.68967988808601,424b5f,642.5147619416439,6.37004236692613
20,64.39992098538298,63.09672196728504,59.58774974712162,57.96103489089369,0.0,3.1529745106438236,1.0934950874860527,2.513720418508578,0.0,11.677609511156572,11.830609156241024,8.311400047875491,0.7534795704945862,0.0,0.04768782909473046,0.28021313765344136,3.7259039183308236,3.205156780098632,14.882766291255203,e0f14b,670.7791813144686,39.62353967697665
21,75.34611831994314,68.8152813426513,63.49343644620089,21.31431157605868,0.0,1.7030838346078148,2.072916404763534,0.02400083411543963,0.0,22.478488534738144,17.358648635827425,4.812285834225811,0.47367385227765624,0.0,0.20446085922275836,0.1147623871495429,0.6688570412858232,2.127083839412981,24.605572374151127,207ded,656.3861052406701,7.870010877752211
22,39.92233779630272,38.14557525150503,18.658399418416316,17.390357572282923,0.0,3.5377496010398533,0.4442444731234385,8.906774027051481,0.0,25.457623087655314,26.054955131335596,17.504901744238058,4.313702456526536,0.0,0.33123907556465815,0.040218843733902165,0.09356502298950886,2.3701831035461463,27.82780619120146,985dbe,655.8391407819333,27.259748817464025
23,61.51275849045468,57.6402753673827,56.576909086935785,56.37890726035184,0.0,4.589150438787238,4.9152164032613,8.94409937221069,0.0,24.03328494330093,21.576310954684068,21.225900944374636,0.16113647259752728,0.0,0.5705326679500438,0.24195734017680648,1.0335096150429885,3.4381225653921295,27.471407508693062,e33636,764.62202245912,48.012194702021134
24,54.11088744541329,52.80919361145848,50.062083256818006,36.63349633421193,0.0,2.3819062767803545,0.08917361900042886,0.9366269054411469,0.0,15.450075417178592,10.963094258970143,10.265529800696168,10.234872424948778,0.0,1.7035551553957626,3.2332427205357535,0.46410163132167304,3.7995113229099955,19.24958674008859,74e7bf,900.5612422700513,31.302715099221125
25,44.01946374427152,38.250847890235015,34.56839745589984,31.08879669408594,0.0,0.24488893272477164,4.885420980719059,0.7514897618809491,0.0,21.36385015010741,38.91701835918419,9.348812928180648,8.451570447879583,0.0,0.07928796863565335,0.6014581430131289,0.4014609531197961,3.950264401671916,25.314114551779326,277d63,606.8514377882101,39.57562909074845
26,65.90692604100298,53.800350373581104,52.75524493223115,48.24664338093241,0.0,1.130445866264651,6.662508764254447,0.4426041087634325,0.0,21.971743344872337,14.734666259871329,13.315524371560649,11.904569126717188,0.0,1.0681054364511926,1.4392548994018073,0.20345832991597668,3.7561624209838684,25.727905765856207,bdd550,968.686146096628,43.73841130408759
27,47.839099495188194,44.46151433689123,41.132307956591774,35.36415147336207,0.0,3.902533822702061,5.262201762266808,0.04375507452777372,0.0,30.033061116228605,3.738926102442197,2.5574399471464604,2.075345286780239,0.0,0.703808265390176,1.444010746439687,1.8325560426393745,3.3548290556555656,33.38789017188417,b93d35,765.2798982177007,15.439609299434974
28,31.359884271423105,31.033779983446156,27.611018824544164,5.811485079866184,0.0,1.1221032478963777,1.4802776222925451,0.45201842448009955,0.0,14.832280393942767,11.626157729902715,3.6299065651516305,3.5655108426085658,0.0,0.21588538382361167,0.9247811696838695,1.0639167795802167,3.511124789164311,18.343405183107077,0b74aa,801.5535066559316,19.459100012520725
29,59.674141679191244,22.625366518879662,19.17611956046384,17.568589986075736,0.0,0.1942012767702883,5.428877298875198,3.198808736750267,0.0,30.139944507037985,12.54528747148855,11.856682106017482,0.5401422500238873,0.0,0.29243461248338853,0.40246688092646865,2.607024811206087,3.8791741809531373,34.019118687991124,205ed9,1018.4738772889609,11.410755556524137
30,36.36374670870218,23.196683912581577,13.759409886556673,11.358471855674827,0.0,0.21992669640373053,1.350702171489112,6.5539864068240306,0.0,30.44637628147866,23.072104590517522,22.64191688224582,22.33107687365907,0.0,0.21676114606792085,0.5117073040546978,0.1700842364850752,2.549044146833487,32.995420428312144,996b03,621.9725778842572,49.96448391463667
31,76.18680970777847,73.50632314768897,67.13850180010638,65.54438099105658,0.0,2.688268165122103,2.70849445724438,1.1831726062889236,0.0,25.55680890827488,34.16798415776933,0.8603786455142748,0.0117929440939335,0.0,0.16483744755584517,0.5255720744901495,2.5651798934428234,3.7548933835271447,29.311702291802025,4f1b71,908.6282177222802,9.892227589190798
32,58.769874686076854,56.43771117663132,33.33609130524246,29.508931680819895,0.0,2.1143926892706153,0.5886843630522198,1.8587935276963397,0.0,24.882818025152826,1.3117654264661116,1.0605242671682857,0.47510384967589747,0.0,3.841923416455702,3.187464272968863,0.41058952290090023,1.9045303115114,26.787348336664227,a07449,752.4619605616683,21.77834348095764
33,45.06965707283553,44.43032001137215,41.80117130128307,18.772302495453467,0.0,0.27900326652438245,1.7945049898352061,0.21337999786853246,0.0,9.518889819769726,17.34124341031119,14.702754727366916,1.1921023084449311,0.0,0.40963184430529687,0.23722717826978768,0.08993146079772352,2.7646739783372376,12.283563798106963,72aad2,695.8166572922001,25.523473844378326
34,49.818735783114654,45.67467320371098,14.701976773688878,10.64071500112307,0.0,0.07648076474102594,0.5124650327217628,0.8700381205770424,0.0,19.136965554118948,15.905074688025685,1.0727756829908586,1.0228857032388028,0.0,0.22111011565484695,0.7144979520334194,0.1267237254923037,2.167909014898777,21.304874569017727,aa7a6f,707.4062066762771,39.2795497842783
35,76.52678248883022,69.08308146270222,66.97746419043675,28.19139193188897,0.0,0.20284315533513952,5.933971903758415,0.36465765873238243,0.0,27.312093530322972,12.518685627726445,10.129721909963209,4.98222073787193,0.0,0.5864877009882496,0.025054502497043885,0.40012868975405924,2.2174704195828636,29.529563949905835,a9e130,684.8733711325877,26.767429895795992
36,29.67146158823216,25.98385304615472,20.64314869187595,16.573426138716435,0.0,5.5885445466887695,0.22117015237417714,1.6062232395712717,0.0,27.485035265185925,14.994053604513017,2.442739948057615,1.9456830679306059,0.0,0.2221127181985887,1.2056775669757296,0.5431636244678533,2.7966500954236295,30.281685360609554,764510,1062.5972052932175,30.763403484677596
37,47.76086744256668,41.194442343197174,37.531512729730316,37.46659713131766,0.0,1.4334355765418383,3.3418682097967265,9.135301028152885,0.0,21.585779847542533,8.950489843788345,7.895625838319664,7.071630096828581,0.0,0.553096376219735,1.8657331584853019,0.2434313919267126,2.418009037645462,24.003788885187994,0947e7,972.179610134503,20.56299803181067
38,74.85677565204125,66.61772139182403,39.77744343940853,36.804637142494094,0.0,0.7103471974739495,0.7478665954500197,0.4946068173130713,0.0,26.582131147511127,33.75026159002958,33.30802906275614,4.04518287086975,0.0,0.5023305295062515,0.11464858047033388,0.578099191365526,3.722812502343929,30.304943649855055,16ad92,973.7160716894307,38.40490346609468
39,75.86555927078723,74.9699306030226,73.85669321784903,70.69630747208431,0.0,5.381735037437393,3.795826867657095,0.2685836324349822,0.0,9.60061089847905,6.1012391534391375,5.1056339555178765,2.769618297518446,0.0,2.0939545836150213,0.20135622224500427,1.251825422973735,3.789894487681153,13.390505386160203,529843,659.7523531997582,10.877691041131355
40,78.41908787853173,77.25056820489003,72.80563255684133,71.16180720247779,0.0,2.5314591871785543,2.8439434704245237,0.04261266673797781,0.0,15.203809567169621,30.672718058305417,10.437867524832289,1.3948312522879691,0.0,0.15355818262709064,0.17837074633102734,0.24697649874287064,3.1873382050712737,18.391147772240895,6d1d5b,742.2668578769317,42.787934854898424
41,73.17495334019345,73.1240459135995,73.00801696673841,59.118027324011145,0.0,5.242827904799121,2.4258058961056017,0.42277447467439777,0.0,6.229973553338129,3.875300735051126,3.45647188535819,3.343942019874686,0.0,3.7335411201807642,0.017677455164412326,0.9657067991449719,3.0175733513078895,9.247546904646018,c471ef,727.8684594699367,39.940649244021216
42,39.01495751987379,37.235451468471894,31.4421361477774,28.800722490083054,0.0,5.163957811810777,0.12091651753983079,7.449742470391554,0.0,28.689367532562887,14.593096835923705,4.6144223765863,1.0340114352005436,0.0,0.2184350233122907,0.3387975420459024,2.394131609517889,3.693031962417183,32.38239949498007,798333,1071.0542774145097,31.378888885703297
43,65.91338658427392,45.20596160475026,44.08105337811359,5.350651884644626,0.0,0.8143546742658081,3.6253980436199083,0.16631069031561307,0.0,26.56932475658857,29.031149557555796,24.947218390725343,22.447922215571836,0.0,0.3239989941370851,1.0289439015173314,0.00023572285546435978,2.4544229265149538,29.023747683103526,527faa,1050.3571159823562,15.245177004774943
44,32.065143302236606,29.466488634276658,26.1306465448977,19.77538478746647,0.0,0.374785900040826,2.2606333914737387,0.782167149525459,0.0,13.085342298806204,13.319381893204847,12.800540653562473,4.905844577158578,0.0,1.9371874631503276,0.277186115287158,0.5478838227605625,3.701175296642524,16.78651759544873,7db9cc,1006.3221661264597,19.914925680983448
45,31.245625457415407,15.007613258240841,7.205237319996595,6.6115881314239,0.0,0.09928152854712158,2.5618164359116244,7.476027508526713,0.0,25.26507171272832,3.207464716489734,1.8981093298566298,0.7309292577585369,0.0,1.1490705714616731,2.7105394800195053,1.2708908670830792,3.522407377011154,28.787479089739477,6ce810,998.8514520458425,31.657957881476268
46,64.44911761915944,46.75516205175783,41.134844097175225,25.978764820404283,0.0,0.8110455809625483,0.47520122869267656,0.5770432864501274,0.0,25.001707266543864,9.350202821126246,9.100334559210363,4.298266972013396,0.0,3.9120247116890585,0.15540393921678364,0.5695714000180909,2.62547493728801,27.627182203831875,6d5b3a,874.0461551372268,31.039484981322836
47,34.701698137458166,33.637203282964585,30.674083373786214,24.509392982210457,0.0,0.5171408944399114,1.8312716281149,4.32748439883655,0.0,31.6843983087629,36.71588768366718,9.221056964378874,0.6653273425822936,0.0,0.04328068350416059,0.23761526301872582,0.036096692484089754,2.043392691372399,33.7277910001353,020a5f,831.2971000784873,30.978167768049307
48,68.09088120286098,11.435475250752319,7.818716722108697,5.468970297029525,0.0,0.06886871459680921,2.881318202341813,7.689013133090463,0.0,31.427925426559195,27.380165745997374,13.01177788160436,1.7272782646049167,0.0,0.11187651511535002,0.17659947298752954,1.0557377628197262,3.4133549712652123,34.841280397824406,d49461,919.9669473297731,41.789945317155855
49,51.77780580269894,51.052737196871284,47.39710750730835,16.441690343382255,0.0,3.5958214271246245,1.3588834619102974,0.160409949383451,0.0,12.167846902340266,21.652657411631374,21.10791260474826,13.973501163878144,0.0,2.1367153016233886,0.18757769911624367,0.24549916412469353,3.733571539968113,15.901418442308378,a46af6,811.8919426330438,43.32668983858955
50,52.18463249904806,31.58680840583042,23.253636191645555,22.32892195597918,0.0,0.04514885067980923,0.21864458689547783,7.9094867468398,0.0,9.76698326663874,31.94100191399852,24.8616484646988,24.76729117875169,0.0,0.15836210594865596,1.4714018776198037,0.18982890713334566,3.751685094594041,13.51866836123278,7984ff,721.4322651400012,25.434540487876415
51,41.37083525759001,30.084893137895804,25.138089995984,8.94123542175394,0.0,0.2772651835994222,1.372069028258619,1.0671141997754474,0.0,26.392478157731798,39.026882338214286,15.947141370347957,15.065412018934246,0.0,0.018504131664173862,3.4103477637421693,0.0032531246825358018,2.191975754200513,28.58445391193231,da6c1a,632.6125654290494,17.271166444713444
52,54.11211407951739,45.614881953736344,45.506197887024534,36.423249112084534,0.0,0.2893270215239785,1.0360792968578247,2.360167004092524,0.0,23.29520926982964,22.53061221560529,21.422038056691036,21.329942177496694,0.0,0.035329833511680064,2.84385756582066,0.2329195866088387,3.316036790125734,26.611246059955377,7086f3,714.0375289453887,42.86535227141096
53,67.475796318447,67.20039766992636,64.75118298650463,62.66682421462549,0.0,4.559565338885553,4.228585742128579,4.938244812436596,0.0,21.25479975284856,9.70308333369645,4.3960967391573424,2.646971411815877,0.0,0.3193683684997324,0.1577202685219472,1.352349540989049,3.4929715539684354,24.747771306816993,4a0b0c,995.3923018244953,43.07287121300839
54,52.28190757194049,52.09594280076242,49.66346723940557,45.240159057857056,0.0,5.904762331194591,2.437984725194575,1.2692591567462885,0.0,12.267197028332292,7.8090825588639134,5.123759577147098,4.710685948177726,0.0,0.722739329099368,2.7690287421874267,0.31870821955998885,2.8860227932565716,15.153219821588864,0a49b6,1012.7936758899485,27.393937253941385
55,78.3385040650478,15.05298326787426,14.931594118605242,13.758409462634262,0.0,0.36116915225636204,8.360090947664519,5.68879769763715,0.0,29.638277162533747,33.82553302970171,31.206548062947892,3.288136989543884,0.0,1.2980105834522,0.05156946942849938,0.001282199867867817,3.0480654227079502,32.6863425852417,81bf9a,936.2199411466263,15.93730956457725
56,63.882676329456324,62.431778471020365,52.87647551976027,51.91940334033404,0.0,5.742534656740618,0.04341664467939155,3.091270719285024,0.0,11.357563396851454,7.109867951840303,6.958737205122323,6.263213321801131,0.0,1.2177839139159574,0.4759127895671207,0.3921522709299845,1.8698283326517742,13.227391729503228,161ccf,945.8501026017602,39.58327125343765
